Feeder,Inventory,Blackout_count,Age,City,Inventory_Blackout_count,Inventory_Blackout_mean,Diff,Customer_count,Duration
TAN457-A,TAN457,19,55,ZONGULDAK,37,9.25,9.75,160.7368421,2.368771929
TAN457-B,TAN457,10,55,ZONGULDAK,37,9.25,0.75,88.9,2.938388888
TAN457-C,TAN457,7,55,ZONGULDAK,37,9.25,-2.25,55.57142857,2.599801587
TAN457-D,TAN457,1,55,ZONGULDAK,37,9.25,-8.25,43,3.121111111
TAN458-A,TAN458,11,18,ZONGULDAK,22,11,0,116.2727273,1.412853535
TAN458-C,TAN458,11,18,ZONGULDAK,22,11,0,95.72727273,2.48060606
TAN459-A,TAN459,5,30,ZONGULDAK,7,2.333333333,2.666666667,31.6,3.781166666
TAN459-C,TAN459,1,30,ZONGULDAK,7,2.333333333,-1.333333333,5,1.53
TAN459-D,TAN459,1,30,ZONGULDAK,7,2.333333333,-1.333333333,2,7.740277777
TAN460-A,TAN460,9,24,ZONGULDAK,14,3.5,5.5,103.4444444,1.678734568
TAN460-B,TAN460,1,24,ZONGULDAK,14,3.5,-2.5,36,3.461666666
TAN460-C,TAN460,2,24,ZONGULDAK,14,3.5,-1.5,46,2.362361111
TAN460-D,TAN460,2,24,ZONGULDAK,14,3.5,-1.5,40.5,1.690694444
TAN462-A,TAN462,5,38,ZONGULDAK,8,2.666666667,2.333333333,42.4,3.280388888
TAN462-C,TAN462,1,38,ZONGULDAK,8,2.666666667,-1.666666667,19,0.146111111
TAN462-D,TAN462,2,38,ZONGULDAK,8,2.666666667,-0.666666667,4,1.509583333
TAN463-A,TAN463,10,55,ZONGULDAK,25,6.25,3.75,96.5,1.676888888
TAN463-B,TAN463,5,55,ZONGULDAK,25,6.25,-1.25,47.8,3.393777777
TAN463-C,TAN463,5,55,ZONGULDAK,25,6.25,-1.25,30.4,2.666166666
TAN463-D,TAN463,5,55,ZONGULDAK,25,6.25,-1.25,15.6,2.131222222
TAN464-A,TAN464,4,9,ZONGULDAK,9,2.25,1.75,113,0.671041666
TAN464-B,TAN464,2,9,ZONGULDAK,9,2.25,-0.25,40.5,3.043611111
TAN464-C,TAN464,1,9,ZONGULDAK,9,2.25,-1.25,28,0.961666666
TAN464-D,TAN464,2,9,ZONGULDAK,9,2.25,-0.25,45,1.223333333
TAN465-A,TAN465,8,35,ZONGULDAK,12,3,5,75.5,1.435833333
TAN465-B,TAN465,1,35,ZONGULDAK,12,3,-2,23,6.870277777
TAN465-C,TAN465,1,35,ZONGULDAK,12,3,-2,19,1.889722222
TAN465-D,TAN465,2,35,ZONGULDAK,12,3,-1,44.5,2.197222222
TAN466-A,TAN466,8,52,ZONGULDAK,27,6.75,1.25,45.25,1.717465277
TAN466-B,TAN466,4,52,ZONGULDAK,27,6.75,-2.75,22.5,2.997777777
TAN466-C,TAN466,3,52,ZONGULDAK,27,6.75,-3.75,3,1.277777777
TAN466-D,TAN466,12,52,ZONGULDAK,27,6.75,5.25,35.83333333,2.698148148
TAN467-A,TAN467,5,35,ZONGULDAK,14,4.666666667,0.333333333,86.4,1.626277777
TAN467-B,TAN467,2,35,ZONGULDAK,14,4.666666667,-2.666666667,25,4.795555556
TAN467-C,TAN467,7,35,ZONGULDAK,14,4.666666667,2.333333333,63.42857143,3.08547619
TAN470-A,TAN470,9,38,ZONGULDAK,36,9,0,139,1.844506172
TAN470-B,TAN470,4,38,ZONGULDAK,36,9,-5,58,3.455833333
TAN470-C,TAN470,12,38,ZONGULDAK,36,9,3,45.08333333,2.414583333
TAN470-D,TAN470,11,38,ZONGULDAK,36,9,2,58.90909091,2.618333333
TAN471-A,TAN471,6,9,ZONGULDAK,14,4.666666667,1.333333333,99.5,1.284444444
TAN471-B,TAN471,3,9,ZONGULDAK,14,4.666666667,-1.666666667,40,6.762037038
TAN471-D,TAN471,5,9,ZONGULDAK,14,4.666666667,0.333333333,60.2,5.237388888
TAN472-A,TAN472,11,48,ZONGULDAK,14,7,4,48.90909091,1.895631313
TAN472-B,TAN472,3,48,ZONGULDAK,14,7,-4,19,4.928333333
TAN473-A,TAN473,12,21,ZONGULDAK,18,6,6,75.66666667,1.493101851
TAN473-B,TAN473,4,21,ZONGULDAK,18,6,-2,15.75,3.280694444
TAN473-D,TAN473,2,21,ZONGULDAK,18,6,-4,44,0.726388889
TAN474-A,TAN474,10,26,ZONGULDAK,21,7,3,55.5,1.406027777
TAN474-C,TAN474,8,26,ZONGULDAK,21,7,1,24.25,3.242361111
TAN474-D,TAN474,3,26,ZONGULDAK,21,7,-4,30,3.516944444
TAN475-A,TAN475,13,47,ZONGULDAK,25,8.333333333,4.666666667,60.46153846,2.305641025
TAN475-B,TAN475,9,47,ZONGULDAK,25,8.333333333,0.666666667,18,1.541481481
TAN475-C,TAN475,3,47,ZONGULDAK,25,8.333333333,-5.333333333,59.33333333,3.195277777
TAN478-4,TAN478,1,9,ZONGULDAK,1,1,0,10,0.446944444
TAN480-A,TAN480,2,38,ZONGULDAK,7,2.333333333,-0.333333333,74,0.830138888
TAN480-B,TAN480,2,38,ZONGULDAK,7,2.333333333,-0.333333333,28,1.77875
TAN480-C,TAN480,3,38,ZONGULDAK,7,2.333333333,0.666666667,17.33333333,5.838703703
TAN482-A,TAN482,16,22,ZONGULDAK,21,5.25,10.75,172.9375,2.052048611
TAN482-B,TAN482,1,22,ZONGULDAK,21,5.25,-4.25,86,2.476388888
TAN482-C,TAN482,3,22,ZONGULDAK,21,5.25,-2.25,59.66666667,2.505462963
TAN482-D,TAN482,1,22,ZONGULDAK,21,5.25,-4.25,73,0.630277777
TAN484-A,TAN484,17,18,ZONGULDAK,24,8,9,69.76470588,4.818137254
TAN484-C,TAN484,2,18,ZONGULDAK,24,8,-6,7,3.047222222
TAN484-D,TAN484,5,18,ZONGULDAK,24,8,-3,61.6,1.908166666
TAN485-A,TAN485,3,52,ZONGULDAK,5,1.666666667,1.333333333,40.66666667,1.550092592
TAN485-C,TAN485,1,52,ZONGULDAK,5,1.666666667,-0.666666667,22,1.378333333
TAN485-D,TAN485,1,52,ZONGULDAK,5,1.666666667,-0.666666667,19,2.249444444
TAN486-A,TAN486,11,27,ZONGULDAK,19,4.75,6.25,83.45454545,2.408686868
TAN486-B,TAN486,5,27,ZONGULDAK,19,4.75,0.25,60.8,1.956999999
TAN486-C,TAN486,2,27,ZONGULDAK,19,4.75,-2.75,20,2.225138889
TAN486-D,TAN486,1,27,ZONGULDAK,19,4.75,-3.75,8,2.420277777
TAN492-A,TAN492,8,49,ZONGULDAK,11,5.5,2.5,30.875,0.976388888
TAN492-B,TAN492,3,49,ZONGULDAK,11,5.5,-2.5,24,2.850092592
TAN494-A,TAN494,8,25,ZONGULDAK,13,3.25,4.75,101.75,0.942361111
TAN494-B,TAN494,2,25,ZONGULDAK,13,3.25,-1.25,81,6.358888889
TAN494-C,TAN494,1,25,ZONGULDAK,13,3.25,-2.25,27,3.763611111
TAN494-D,TAN494,2,25,ZONGULDAK,13,3.25,-1.25,9,4.31
TAN496-3,TAN496,1,9,ZONGULDAK,5,1.25,-0.25,458,0.184444444
TAN496-A,TAN496,1,9,ZONGULDAK,5,1.25,-0.25,605,3.104166666
TAN496-C,TAN496,1,9,ZONGULDAK,5,1.25,-0.25,160,1.620555555
TAN496-E,TAN496,2,9,ZONGULDAK,5,1.25,0.75,175,4.530694444
TAN497-2,TAN497,20,19,ZONGULDAK,21,10.5,9.5,245.15,3.977444444
TAN497-3,TAN497,1,19,ZONGULDAK,21,10.5,-9.5,133,0.965555555
TAN498-A,TAN498,6,24,ZONGULDAK,11,3.666666667,2.333333333,28,1.083888888
TAN498-C,TAN498,1,24,ZONGULDAK,11,3.666666667,-2.666666667,15,0.796666666
TAN498-D,TAN498,4,24,ZONGULDAK,11,3.666666667,0.333333333,15,1.459861111
TAN499-A,TAN499,4,46,ZONGULDAK,14,3.5,0.5,66.25,2.716666666
TAN499-B,TAN499,2,46,ZONGULDAK,14,3.5,-1.5,18,2.486944444
TAN499-D,TAN499,7,46,ZONGULDAK,14,3.5,3.5,34.85714286,0.876230158
TAN499-E,TAN499,1,46,ZONGULDAK,14,3.5,-2.5,22,4.502777777
TAN500-A,TAN500,16,9,ZONGULDAK,46,11.5,4.5,101.375,2.499201389
TAN500-B,TAN500,21,9,ZONGULDAK,46,11.5,9.5,49.80952381,2.755912698
TAN500-C,TAN500,8,9,ZONGULDAK,46,11.5,-3.5,30.75,2.773611111
TAN500-D,TAN500,1,9,ZONGULDAK,46,11.5,-10.5,32,7.396388888
TAN502-A,TAN502,14,31,ZONGULDAK,23,4.6,9.4,125.5,2.034742063
TAN502-B,TAN502,5,31,ZONGULDAK,23,4.6,0.4,44.2,3.078722222
TAN502-C,TAN502,2,31,ZONGULDAK,23,4.6,-2.6,102.5,7.892083332
TAN502-D,TAN502,1,31,ZONGULDAK,23,4.6,-3.6,70,2.075555555
TAN502-E,TAN502,1,31,ZONGULDAK,23,4.6,-3.6,36,3.736944444
TAN503-A,TAN503,4,38,ZONGULDAK,7,3.5,0.5,30,1.330625
TAN503-F,TAN503,3,38,ZONGULDAK,7,3.5,-0.5,19.33333333,4.381944444
TAN504-A,TAN504,8,31,ZONGULDAK,10,5,3,28.375,1.905277777
TAN504-C,TAN504,2,31,ZONGULDAK,10,5,-3,8,2.437916666
TAN505-1,TAN505,3,31,ANKARA,9,3,0,276.3333333,0.063240741
TAN505-2,TAN505,5,31,ANKARA,9,3,2,276,1.030333333
TAN505-3,TAN505,1,31,ANKARA,9,3,-2,1168,1.024166666
TAN508-A,TAN508,1,20,ANKARA,5,1.666666667,-0.666666667,44,0.598888888
TAN508-D,TAN508,2,20,ANKARA,5,1.666666667,0.333333333,19,3.684027778
TAN508-E,TAN508,2,20,ANKARA,5,1.666666667,0.333333333,163,0.70375
TAN510-A,TAN510,12,22,ZONGULDAK,19,6.333333333,5.666666667,75.16666667,1.418958333
TAN510-B,TAN510,4,22,ZONGULDAK,19,6.333333333,-2.333333333,41,3.852847222
TAN510-D,TAN510,3,22,ZONGULDAK,19,6.333333333,-3.333333333,44,2.295555555
TAN512-A,TAN512,4,32,ZONGULDAK,19,6.333333333,-2.333333333,63.75,0.546666666
TAN512-B,TAN512,6,32,ZONGULDAK,19,6.333333333,-0.333333333,22,2.059444444
TAN512-C,TAN512,9,32,ZONGULDAK,19,6.333333333,2.666666667,39.11111111,2.051635802
TAN513-A,TAN513,5,29,ZONGULDAK,12,4,1,38,4.371222222
TAN513-B,TAN513,5,29,ZONGULDAK,12,4,1,20,1.500666666
TAN513-C,TAN513,2,29,ZONGULDAK,12,4,-2,16.5,2.799444444
TAN514-A,TAN514,13,25,ZONGULDAK,22,7.333333333,5.666666667,38.07692308,1.414508547
TAN514-B,TAN514,6,25,ZONGULDAK,22,7.333333333,-1.333333333,14.16666667,2.047129629
TAN514-C,TAN514,3,25,ZONGULDAK,22,7.333333333,-4.333333333,28.33333333,2.509166666
TAN515-A,TAN515,6,45,ZONGULDAK,10,3.333333333,2.666666667,44,1.461435185
TAN515-B,TAN515,2,45,ZONGULDAK,10,3.333333333,-1.333333333,5,2.025
TAN515-C,TAN515,2,45,ZONGULDAK,10,3.333333333,-1.333333333,29,3.294722222
TAN517-A,TAN517,12,28,ZONGULDAK,18,6,6,120.8333333,0.845138888
TAN517-B,TAN517,3,28,ZONGULDAK,18,6,-3,69,2.167314814
TAN517-D,TAN517,3,28,ZONGULDAK,18,6,-3,28,0.699537037
TAN518-A,TAN518,6,39,ZONGULDAK,13,6.5,-0.5,77.33333333,1.091527778
TAN518-D,TAN518,7,39,ZONGULDAK,13,6.5,0.5,43.42857143,2.29813492
TAN519-A,TAN519,11,22,ZONGULDAK,17,4.25,6.75,75.72727273,1.172070707
TAN519-B,TAN519,1,22,ZONGULDAK,17,4.25,-3.25,22,3.417777777
TAN519-C,TAN519,4,22,ZONGULDAK,17,4.25,-0.25,26.25,2.223125
TAN519-D,TAN519,1,22,ZONGULDAK,17,4.25,-3.25,30,1.123333333
TAN520-A,TAN520,4,37,ZONGULDAK,7,2.333333333,1.666666667,22.25,0.695972222
TAN520-B,TAN520,1,37,ZONGULDAK,7,2.333333333,-1.333333333,5,1.305277777
TAN520-C,TAN520,2,37,ZONGULDAK,7,2.333333333,-0.333333333,10.5,2.935416666
TAN521-A,TAN521,10,19,ZONGULDAK,27,5.4,4.6,97.5,1.790888888
TAN521-B,TAN521,7,19,ZONGULDAK,27,5.4,1.6,28.71428571,1.685
TAN521-C,TAN521,3,19,ZONGULDAK,27,5.4,-2.4,5,1.796388888
TAN521-D,TAN521,4,19,ZONGULDAK,27,5.4,-1.4,22,2.768472222
TAN521-E,TAN521,3,19,ZONGULDAK,27,5.4,-2.4,54.66666667,1.031944444
TAN523-A,TAN523,19,44,ZONGULDAK,31,7.75,11.25,68.26315789,2.139371345
TAN523-B,TAN523,1,44,ZONGULDAK,31,7.75,-6.75,7,1.556111111
TAN523-C,TAN523,8,44,ZONGULDAK,31,7.75,0.25,30.625,1.721493055
TAN523-D,TAN523,3,44,ZONGULDAK,31,7.75,-4.75,32.33333333,1.85787037
TAN524-A,TAN524,12,24,ZONGULDAK,30,7.5,4.5,90,1.661435185
TAN524-B,TAN524,10,24,ZONGULDAK,30,7.5,2.5,68.1,2.1305
TAN524-C,TAN524,1,24,ZONGULDAK,30,7.5,-6.5,10,2.268055555
TAN524-D,TAN524,7,24,ZONGULDAK,30,7.5,-0.5,30.14285714,2.599920634
TAN526-A,TAN526,5,31,ZONGULDAK,15,3.75,1.25,31,1.671388889
TAN526-B,TAN526,3,31,ZONGULDAK,15,3.75,-0.75,9.666666667,2.601296296
TAN526-C,TAN526,1,31,ZONGULDAK,15,3.75,-2.75,12,3.1875
TAN526-D,TAN526,6,31,ZONGULDAK,15,3.75,2.25,27,2.622962963
TAN527-A,TAN527,7,17,ZONGULDAK,17,8.5,-1.5,68.14285714,1.494841269
TAN527-C,TAN527,10,17,ZONGULDAK,17,8.5,1.5,59.2,3.573388889
TAN528-A,TAN528,19,21,ZONGULDAK,50,12.5,6.5,66.57894737,3.605701754
TAN528-B,TAN528,6,21,ZONGULDAK,50,12.5,-6.5,14,5.82574074
TAN528-C,TAN528,8,21,ZONGULDAK,50,12.5,-4.5,25,2.445069444
TAN528-D,TAN528,17,21,ZONGULDAK,50,12.5,4.5,42.05882353,2.783349673
TAN529-A,TAN529,9,46,ZONGULDAK,11,3.666666667,5.333333333,52,2.539598766
TAN529-B,TAN529,1,46,ZONGULDAK,11,3.666666667,-2.666666667,32,1.438055555
TAN529-D,TAN529,1,46,ZONGULDAK,11,3.666666667,-2.666666667,19,0.548888888
TAN530-A,TAN530,13,19,ZONGULDAK,27,5.4,7.6,108,1.840320512
TAN530-B,TAN530,4,19,ZONGULDAK,27,5.4,-1.4,62.5,3.827430555
TAN530-C,TAN530,8,19,ZONGULDAK,27,5.4,2.6,45,3.156145833
TAN530-D,TAN530,1,19,ZONGULDAK,27,5.4,-4.4,16,9.437222222
TAN530-E,TAN530,1,19,ZONGULDAK,27,5.4,-4.4,16,4.949444444
TAN531-A,TAN531,24,29,ZONGULDAK,55,13.75,10.25,158.4166667,1.818483796
TAN531-B,TAN531,15,29,ZONGULDAK,55,13.75,1.25,86,1.810425925
TAN531-C,TAN531,10,29,ZONGULDAK,55,13.75,-3.75,89.7,2.545138888
TAN531-D,TAN531,6,29,ZONGULDAK,55,13.75,-7.75,9.833333333,2.70625
TAN532-A,TAN532,23,9,ZONGULDAK,51,12.75,10.25,116.6956522,2.039070048
TAN532-B,TAN532,12,9,ZONGULDAK,51,12.75,-0.75,48.16666667,1.490787037
TAN532-C,TAN532,14,9,ZONGULDAK,51,12.75,1.25,76.42857143,2.214761904
TAN532-D,TAN532,2,9,ZONGULDAK,51,12.75,-10.75,76,22.00888889
TAN533-A,TAN533,5,28,ZONGULDAK,19,6.333333333,-1.333333333,72,1.034166666
TAN533-B,TAN533,4,28,ZONGULDAK,19,6.333333333,-2.333333333,29.75,3.254791666
TAN533-C,TAN533,10,28,ZONGULDAK,19,6.333333333,3.666666667,31.1,2.410472222
TAN534-A,TAN534,20,27,ZONGULDAK,32,10.66666667,9.333333333,110.05,1.150013888
TAN534-B,TAN534,8,27,ZONGULDAK,32,10.66666667,-2.666666667,43.75,2.797430555
TAN534-C,TAN534,4,27,ZONGULDAK,32,10.66666667,-6.666666667,36.25,3.514444444
TAN535-A,TAN535,15,48,ZONGULDAK,25,5,10,78.13333333,3.433018518
TAN535-B,TAN535,3,48,ZONGULDAK,25,5,-2,65,1.621574074
TAN535-C,TAN535,2,48,ZONGULDAK,25,5,-3,65.5,3.410833333
TAN535-D,TAN535,4,48,ZONGULDAK,25,5,-1,30,3.049097222
TAN535-F,TAN535,1,48,ZONGULDAK,25,5,-4,30,0.796388888
TAN538-A,TAN538,2,25,ZONGULDAK,4,1.333333333,0.666666667,38,1.006527778
TAN538-B,TAN538,1,25,ZONGULDAK,4,1.333333333,-0.333333333,25,8.318333333
TAN538-C,TAN538,1,25,ZONGULDAK,4,1.333333333,-0.333333333,24,0.441388888
TAN539-A,TAN539,8,52,ZONGULDAK,28,7,1,89,0.888333333
TAN539-B,TAN539,5,52,ZONGULDAK,28,7,-2,30.6,2.245055555
TAN539-C,TAN539,10,52,ZONGULDAK,28,7,3,47.7,2.307
TAN539-D,TAN539,5,52,ZONGULDAK,28,7,-2,29.4,1.037277777
TAN541-A,TAN541,8,33,ZONGULDAK,21,5.25,2.75,90.375,1.254305555
TAN541-B,TAN541,5,33,ZONGULDAK,21,5.25,-0.25,28.6,1.953944444
TAN541-C,TAN541,4,33,ZONGULDAK,21,5.25,-1.25,52,2.551527778
TAN541-D,TAN541,4,33,ZONGULDAK,21,5.25,-1.25,20.75,4.330972222
TAN544-A,TAN544,8,24,ZONGULDAK,13,3.25,4.75,37.5,1.378645833
TAN544-B,TAN544,2,24,ZONGULDAK,13,3.25,-1.25,14,1.285138889
TAN544-C,TAN544,1,24,ZONGULDAK,13,3.25,-2.25,27,2.0375
TAN544-D,TAN544,2,24,ZONGULDAK,13,3.25,-1.25,24,1.587222222
TAN545-A,TAN545,5,25,ZONGULDAK,24,3.428571429,1.571428571,64.6,2.805277777
TAN545-B,TAN545,3,25,ZONGULDAK,24,3.428571429,-0.428571429,7,3.057685185
TAN545-D,TAN545,5,25,ZONGULDAK,24,3.428571429,1.571428571,22.8,4.255833333
TAN545-E,TAN545,4,25,ZONGULDAK,24,3.428571429,0.571428571,18,1.620347222
TAN545-F,TAN545,4,25,ZONGULDAK,24,3.428571429,0.571428571,31,2.250833333
TAN545-G,TAN545,1,25,ZONGULDAK,24,3.428571429,-2.428571429,21,4.249444444
TAN545-H,TAN545,2,25,ZONGULDAK,24,3.428571429,-1.428571429,2,2.416944444
TAN547-A,TAN547,11,21,ZONGULDAK,25,8.333333333,2.666666667,50.63636364,2.20030303
TAN547-B,TAN547,9,21,ZONGULDAK,25,8.333333333,0.666666667,46,1.573302469
TAN547-D,TAN547,5,21,ZONGULDAK,25,8.333333333,-3.333333333,25.4,3.014666666
TAN551-A,TAN551,12,21,ZONGULDAK,31,10.33333333,1.666666667,36,2.786967592
TAN551-B,TAN551,8,21,ZONGULDAK,31,10.33333333,-2.333333333,27.625,3.592986111
TAN551-D,TAN551,11,21,ZONGULDAK,31,10.33333333,0.666666667,29.72727273,1.707651515
TAN552-A,TAN552,14,16,ZONGULDAK,43,10.75,3.25,81.14285714,3.03079365
TAN552-B,TAN552,10,16,ZONGULDAK,43,10.75,-0.75,55.7,2.975805555
TAN552-C,TAN552,7,16,ZONGULDAK,43,10.75,-3.75,18.85714286,1.991349206
TAN552-E,TAN552,12,16,ZONGULDAK,43,10.75,1.25,28.33333333,2.266226851
TAN554-A,TAN554,3,43,ZONGULDAK,9,2.25,0.75,45,2.260648148
TAN554-B,TAN554,2,43,ZONGULDAK,9,2.25,-0.25,15,0.303055555
TAN554-C,TAN554,3,43,ZONGULDAK,9,2.25,0.75,51,3.276944444
TAN554-D,TAN554,1,43,ZONGULDAK,9,2.25,-1.25,1,3.207222222
TAN557-A,TAN557,3,52,ZONGULDAK,23,5.75,-2.75,59.66666667,1.070277777
TAN557-B,TAN557,1,52,ZONGULDAK,23,5.75,-4.75,12,6.101666666
TAN557-C,TAN557,3,52,ZONGULDAK,23,5.75,-2.75,16,1.16824074
TAN557-D,TAN557,16,52,ZONGULDAK,23,5.75,10.25,51,2.24453125
TAN558-A,TAN558,3,27,ZONGULDAK,6,3,0,39,2.075092592
TAN558-C,TAN558,3,27,ZONGULDAK,6,3,0,19.66666667,4.059629629
TAN560-2,TAN560,1,53,ZONGULDAK,1,1,0,101,0.439166666
TAN570-A,TAN570,6,9,ZONGULDAK,16,3.2,2.8,83,2.657731481
TAN570-B,TAN570,1,9,ZONGULDAK,16,3.2,-2.2,13,2.154166666
TAN570-C,TAN570,5,9,ZONGULDAK,16,3.2,1.8,13,1.593166666
TAN570-D,TAN570,3,9,ZONGULDAK,16,3.2,-0.2,50.66666667,1.645555555
TAN570-E,TAN570,1,9,ZONGULDAK,16,3.2,-2.2,21,0.779722222
TAN571-A,TAN571,9,9,ZONGULDAK,14,4.666666667,4.333333333,55,1.346450617
TAN571-B,TAN571,3,9,ZONGULDAK,14,4.666666667,-1.666666667,35.33333333,2.720277778
TAN571-C,TAN571,2,9,ZONGULDAK,14,4.666666667,-2.666666667,18.5,4.152777778
TAN572-A,TAN572,4,9,ZONGULDAK,7,2.333333333,1.666666667,49.5,1.206458333
TAN572-C,TAN572,2,9,ZONGULDAK,7,2.333333333,-0.333333333,28,4.097083333
TAN572-D,TAN572,1,9,ZONGULDAK,7,2.333333333,-1.333333333,29,2.203333333
TAN573-A,TAN573,8,9,ZONGULDAK,16,4,4,73.25,1.479340277
TAN573-B,TAN573,1,9,ZONGULDAK,16,4,-3,18,4.483055555
TAN573-C,TAN573,4,9,ZONGULDAK,16,4,0,33.75,3.163263889
TAN573-D,TAN573,3,9,ZONGULDAK,16,4,-1,31.66666667,0.836851852
TAN574-A,TAN574,14,9,ZONGULDAK,35,8.75,5.25,100.7857143,1.553333333
TAN574-B,TAN574,8,9,ZONGULDAK,35,8.75,-0.75,52.5,2.319444444
TAN574-C,TAN574,3,9,ZONGULDAK,35,8.75,-5.75,18.33333333,1.288981481
TAN574-D,TAN574,10,9,ZONGULDAK,35,8.75,1.25,37.8,1.811388888
TAN575-A,TAN575,3,9,ZONGULDAK,11,2.75,0.25,45,1.545555555
TAN575-B,TAN575,1,9,ZONGULDAK,11,2.75,-1.75,5,0.858888888
TAN575-C,TAN575,6,9,ZONGULDAK,11,2.75,3.25,15.66666667,1.574305555
TAN575-D,TAN575,1,9,ZONGULDAK,11,2.75,-1.75,24,2.008888888
TAN576-A,TAN576,11,9,ZONGULDAK,19,4.75,6.25,42.63636364,1.950530303
TAN576-B,TAN576,5,9,ZONGULDAK,19,4.75,0.25,15.8,1.955333333
TAN576-C,TAN576,1,9,ZONGULDAK,19,4.75,-3.75,13,1.870833333
TAN576-D,TAN576,2,9,ZONGULDAK,19,4.75,-2.75,23,2.798888889
TAN577-B,TAN577,1,9,ZONGULDAK,7,2.333333333,-1.333333333,35,6.358888888
TAN577-C,TAN577,3,9,ZONGULDAK,7,2.333333333,0.666666667,13,2.642685185
TAN577-D,TAN577,3,9,ZONGULDAK,7,2.333333333,0.666666667,1,1.522777777
TAN578-A,TAN578,7,9,ZONGULDAK,11,3.666666667,3.333333333,32.71428571,0.92797619
TAN578-B,TAN578,3,9,ZONGULDAK,11,3.666666667,-0.666666667,29,1.035092592
TAN578-D,TAN578,1,9,ZONGULDAK,11,3.666666667,-2.666666667,17,0.328611111
TAN579-A,TAN579,19,28,ZONGULDAK,24,8,11,80.31578947,2.084064327
TAN579-B,TAN579,1,28,ZONGULDAK,24,8,-7,20,4.680277777
TAN579-C,TAN579,4,28,ZONGULDAK,24,8,-4,37.5,1.181597222
TAN580-A,TAN580,6,48,ZONGULDAK,15,5,1,50.83333333,1.600879629
TAN580-C,TAN580,7,48,ZONGULDAK,15,5,2,40.85714286,2.026190476
TAN580-D,TAN580,2,48,ZONGULDAK,15,5,-3,24,3.7825
TAN581-A,TAN581,10,9,ZONGULDAK,20,6.666666667,3.333333333,127.3,1.786611111
TAN581-C,TAN581,9,9,ZONGULDAK,20,6.666666667,2.333333333,84.88888889,2.065401234
TAN581-D,TAN581,1,9,ZONGULDAK,20,6.666666667,-5.666666667,37,0.739444444
TAN582-A,TAN582,13,9,ZONGULDAK,26,6.5,6.5,77.38461538,1.587777777
TAN582-B,TAN582,2,9,ZONGULDAK,26,6.5,-4.5,26,3.089166666
TAN582-C,TAN582,6,9,ZONGULDAK,26,6.5,-0.5,43.16666667,1.477731481
TAN582-D,TAN582,5,9,ZONGULDAK,26,6.5,-1.5,18.6,1.57911111
TAN584-A,TAN584,10,9,ZONGULDAK,21,5.25,4.75,79.5,1.142972222
TAN584-B,TAN584,5,9,ZONGULDAK,21,5.25,-0.25,71.8,2.684222222
TAN584-C,TAN584,3,9,ZONGULDAK,21,5.25,-2.25,6,3.321203703
TAN584-D,TAN584,3,9,ZONGULDAK,21,5.25,-2.25,43.33333333,5.152407407
TAN585-A,TAN585,8,27,ZONGULDAK,20,5,3,51.125,1.334930555
TAN585-B,TAN585,3,27,ZONGULDAK,20,5,-2,16,2.971574074
TAN585-C,TAN585,3,27,ZONGULDAK,20,5,-2,15,7.791111109
TAN585-D,TAN585,6,27,ZONGULDAK,20,5,1,29,3.427962963
TAN586-A,TAN586,4,22,ZONGULDAK,6,3,1,21.25,0.967430555
TAN586-C,TAN586,2,22,ZONGULDAK,6,3,-1,8,2.436666667
TAN587-A,TAN587,9,9,ZONGULDAK,25,6.25,2.75,155.1111111,0.790586419
TAN587-C,TAN587,5,9,ZONGULDAK,25,6.25,-1.25,36.6,2.195277777
TAN587-D,TAN587,10,9,ZONGULDAK,25,6.25,3.75,75.1,2.663527777
TAN587-E,TAN587,1,9,ZONGULDAK,25,6.25,-5.25,43,0.858055555
TAN588-A,TAN588,6,26,ZONGULDAK,19,3.8,2.2,66.16666667,0.793009259
TAN588-B,TAN588,5,26,ZONGULDAK,19,3.8,1.2,37.2,1.845
TAN588-C,TAN588,1,26,ZONGULDAK,19,3.8,-2.8,22,2.872222222
TAN588-D,TAN588,4,26,ZONGULDAK,19,3.8,0.2,17.5,2.217361111
TAN588-E,TAN588,3,26,ZONGULDAK,19,3.8,-0.8,13,2.632777777
TAN589-A,TAN589,6,44,ZONGULDAK,13,3.25,2.75,40.16666667,0.91449074
TAN589-B,TAN589,2,44,ZONGULDAK,13,3.25,-1.25,8.5,0.716388889
TAN589-C,TAN589,4,44,ZONGULDAK,13,3.25,0.75,38.75,2.014583333
TAN589-D,TAN589,1,44,ZONGULDAK,13,3.25,-2.25,7,0.354722222
TAN593-A,TAN593,10,28,ZONGULDAK,18,4.5,5.5,74.2,2.479777777
TAN593-B,TAN593,4,28,ZONGULDAK,18,4.5,-0.5,43.75,2.622708333
TAN593-C,TAN593,1,28,ZONGULDAK,18,4.5,-3.5,3,2.131666666
TAN593-D,TAN593,3,28,ZONGULDAK,18,4.5,-1.5,23,4.470185185
TAN594-A,TAN594,9,9,ZONGULDAK,21,5.25,3.75,171.7777778,1.993271604
TAN594-B,TAN594,2,9,ZONGULDAK,21,5.25,-3.25,40,1.345555555
TAN594-C,TAN594,7,9,ZONGULDAK,21,5.25,1.75,74.57142857,2.952857142
TAN594-D,TAN594,3,9,ZONGULDAK,21,5.25,-2.25,62,2.124629629
TAN595-A,TAN595,6,9,ZONGULDAK,11,2.75,3.25,81.66666667,1.454537037
TAN595-B,TAN595,1,9,ZONGULDAK,11,2.75,-1.75,55,2.747777777
